,,0,1,2,3,4,5,6,7,8,9
,11,368557,374342,371824,375844,371934,375155,377560,387964,379295,382305
,12,369961,375056,373479,375723,372723,374940,375306,386646,377629,382497
,13,369006,375046,374697,376517,371220,373881,376193,387822,377249,381655
,14,370235,375945,373375,376099,372245,374075,375360,387209,376394,381416
,15,369006,374347,372757,377836,370759,376365,376678,386753,379705,381704
,16,369976,374767,372543,375053,372723,374994,375470,386155,377547,381508
,17,368694,375125,373479,377836,373044,374637,376093,386800,379204,382604
,18,370748,374825,373791,374837,370755,373950,376238,387209,378594,380280
,19,369006,375355,373170,375421,372745,374075,376093,386570,380140,381339
,2,368054,375575,373479,374610,371934,374430,376093,388124,377552,381508
,20,369961,375479,372685,374610,372107,375241,376602,387185,376678,381406
,3,369773,376285,372543,375844,372357,374075,377166,386646,377322,381704
,4,369623,374032,374756,373822,372357,374075,376366,386570,376661,380559
,5,371756,375537,372473,375275,371391,374741,376193,388514,376091,381469
,6,368162,375479,372473,377830,372341,375361,375883,388514,376091,382201
,7,369754,374558,372804,374937,372293,375554,374951,386800,378219,383593
,8,368037,375182,373479,375723,372779,375554,375388,387722,377115,381142
,9,369457,374845,372331,375444,373067,373950,375245,386646,376063,381177
,Min,368037,374032,371824,373822,370697,373881,374951,386155,376063,380280
,Max,371756,376427,374756,377836,373067,376365,377560,388514,380140,383593
,Mean,369369.25,375189.1,373158.9,375796.7,372018.05,374671.05,376064.3,387239.4,377686.35,381740.3
,Std. Dev.,966.208263209717,630.564901288394,750.994982112327,1205.77540459067,793.584239219027,699.166532003416,709.421491520788,688.192858526094,1229.32725611677,785.80807218798
,ARPD,0.572403728077938,0.309358557556573,0.468987687693347,0.528246063634564,0.420842792319798,0.51051860674736,0.422262158762881,0.462672782366859,0.431669693641757,0.484681454807725
200x10,1,1053994,1044738,1053419,1039518,1046296,1012018,1064839,1052728,1029210,1039478
,10,1051346,1047635,1052945,1038184,1046296,1012018,1066931,1051312,1028247,1037718
,11,1053361,1044351,1054914,1039673,1041440,1011097,1059260,1052831,1031098,1040700
,12,1052458,1044870,1052098,1036877,1043141,1013339,1064839,1052983,1030058,1039961
,13,1051766,1045436,1053419,1035639,1040393,1009163,1064839,1046904,1032293,1035057
,14,1051766,1044895,1052972,1039518,1046921,1010881,1064839,1051932,1029544,1037233
,15,1052997,1043573,1053608,1032713,1046564,1011097,1066931,1052728,1030578,1042382
,16,1052364,1047138,1051145,1036877,1045326,1011097,1059260,1049252,1030251,1038579
,17,1053866,1047635,1052571,1039518,1040393,1013278,1063982,1050792,1033799,1039017
,18,1052392,1044351,1052370,1037835,1040393,1013517,1060476,1052875,1034272,1040119
,19,1052031,1044729,1053419,1039518,1046296,1012502,1060276,1050360,1032609,1037970
,2,1052314,1046707,1054612,1037711,1041440,1011097,1060825,1049252,1027768,1039595
,20,1053574,1047503,1049170,1032843,1041440,1012018,1058987,1050097,1035948,1040552
,3,1051346,1044351,1052868,1037835,1043141,1013339,1060567,1052875,1032609,1040476
,4,1053407,1044798,1052918,1034637,1040393,1009163,1064908,1050097,1036269,1039502
,5,1053239,1045852,1053608,1039518,1046921,1010881,1061167,1053322,1029301,1035057
,6,1053407,1044351,1049170,1037860,1046564,1011097,1064839,1051932,1030578,1037268
,7,1052314,1044351,1051169,1032888,1045326,1011097,1064839,1052728,1030251,1042693
,8,1052314,1047503,1053272,1037095,1040393,1013278,1061799,1052875,1035948,1040700
,9,1052722,1044923,1053115,1043191,1040393,1012502,1061274,1050870,1030578,1040119
,Min,1051346,1043573,1049170,1032713,1040393,1009163,1058987,1046904,1027768,1035057
,Max,1053994,1047635,1054914,1043191,1046921,1013517,1066931,1053322,1036269,1042693
,Mean,1052648.9,1045484.5,1052639.1,1037472.4,1043473.5,1011723.95,1062783.85,1051437.25,1031560.45,1039208.8
,Std. Dev.,799.134195963291,1347.15358793038,1496.73454736074,2683.24388125936,2745.32411086272,1290.21664745438,2627.47648144114,1704.19000284284,2561.08912841475,2038.21936219364
,ARPD,0.476002756614252,0.911401275237876,0.483795370433126,0.521017929551059,0.619110112983618,0.504043113296578,0.891773227389666,0.496178718962844,0.625809031893049,0.778994080544931
200x20,1,1231847,1251054,1275205,1252129,1235010,1230473,1248519,1256790,1242156,1258902
,10,1237782,1248361,1276714,1250567,1233756,1243430,1248519,1256356,1246486,1255341
,11,1238489,1250936,1274796,1249410,1232812,1239409,1250078,1251217,1241840,1260606
,12,1236072,1255710,1275205,1249724,1231161,1236449,1251704,1250906,1236086,1260606
,13,1237782,1251054,1283722,1250567,1237059,1230473,1250892,1262154,1241840,1260606
,14,1236176,1254221,1274796,1249079,1230065,1243430,1250078,1255364,1245649,1258846
,15,1231484,1248361,1276636,1249410,1232190,1235904,1247209,1263157,1240551,1255916
,16,1230420,1254796,1276349,1250567,1235808,1235075,1249989,1251617,1239353,1261600
,17,1234232,1254796,1283137,1246510,1237059,1234344,1248019,1251941,1242984,1260092
,18,1231466,1255827,1276561,1246435,1230065,1243430,1250832,1255364,1242984,1255341
,19,1237782,1252296,1274796,1246510,1235808,1239409,1250207,1261472,1244068,1260606
,2,1236072,1250936,1276711,1243612,1239818,1243430,1250078,1253700,1244565,1260092
,20,1238489,1254221,1275205,1246435,1230065,1236449,1250832,1248068,1242946,1256409
,3,1234375,1252250,1275364,1244991,1231611,1234344,1250078,1252080,1243105,1261600
,4,1237155,1251131,1275290,1249410,1230159,1243430,1251704,1253700,1237146,1258369
,5,1231565,1251054,1283722,1247651,1238701,1239409,1250892,1251217,1239559,1259361
,6,1230021,1250287,1270040,1253763,1237200,1230473,1249463,1251217,1248826,1255666
,7,1231847,1254285,1283137,1255845,1234065,1243430,1250078,1258970,1239949,1259579
,8,1233217,1256054,1272516,1248549,1231604,1235075,1247209,1252058,1246486,1255916
,9,1236130,1252177,1276079,1246510,1231611,1234344,1249989,1252775,1248826,1256409
,Min,1230021,1248361,1270040,1243612,1230065,1230473,1247209,1248068,1236086,1255341
,Max,1238489,1256054,1283722,1255845,1239818,1243430,1251704,1263157,1248826,1261600
,Mean,1234620.15,1252490.35,1276799.05,1248883.7,1233781.35,1237610.5,1249818.45,1254506.15,1242770.25,1258593.15
,Std. Dev.,2908.61874028134,2362.67888267356,3734.88842185201,2958.89454997888,3100.74438049284,4680.37842037316,1305.37602870429,4166.63063770388,3461.65678123245,2226.03220941846
,ARPD,0.630962792581828,0.859981913511798,0.840818605650344,0.956361611022325,0.836119622312433,1.00848477132089,0.641902746473599,1.10299237600941,1.11501335160195,0.917058491479815
500x20,1,6708053,6846351,6755319,6819065,6785304,6771498,6725983,6784171,6725572,6786756
,10,6717338,6842991,6756083,6793826,6796179,6762458,6732249,6790982,6740912,6775889
,11,6712974,6844048,6760416,6809775,6782610,6761734,6725983,6789400,6726216,6777423
,12,6716649,6838583,6769368,6812931,6766354,6771438,6708860,6789888,6730839,6787309
,13,6719281,6848931,6747387,6808813,6787627,6760253,6735305,6802292,6736567,6787273
,14,6720958,6842991,6755161,6787054,6788444,6752309,6717590,6792416,6734325,6785157
,15,6714302,6845417,6750498,6810966,6793125,6766910,6729958,6802292,6736084,6780601
,16,6717338,6829668,6767436,6792328,6760878,6766347,6725983,6769821,6724531,6767645
,17,6712668,6848294,6769443,6813937,6781730,6757955,6738684,6788330,6734615,6788101
,18,6712974,6847940,6763454,6816730,6790657,6760889,6725983,6784135,6730839,6773505
,19,6712421,6842991,6772155,6796473,6783066,6771438,6728183,6790217,6730417,6782837
,2,6711302,6846207,6756083,6816730,6777362,6775038,6724926,6790982,6734577,6775889
,20,6725045,6852384,6766158,6805722,6773118,6763981,6733020,6786989,6723641,6781092
,3,6722781,6853789,6760416,6804576,6785142,6760889,6728183,6790982,6722358,6781521
,4,6710454,6842645,6766158,6808813,6793125,6766973,6728183,6789400,6730919,6787244
,5,6725436,6840425,6760180,6792328,6782610,6771438,6721636,6789888,6733256,6781092
,6,6710454,6861484,6766482,6816730,6783066,6767944,6733020,6798199,6727997,6779666
,7,6712974,6834840,6773288,6797071,6758967,6755291,6722588,6790982,6735349,6782837
,8,6710454,6861484,6768017,6790741,6774819,6763924,6727326,6805498,6720474,6773505
,9,6712668,6856996,6783588,6804576,6792148,6751496,6727524,6791719,6730919,6773505
,Min,6708053,6829668,6747387,6787054,6758967,6751496,6708860,6769821,6720474,6767645
,Max,6725436,6861484,6783588,6819065,6796179,6775038,6738684,6805498,6740912,6788101
,Mean,6715326.2,6846422.95,6763354.5,6804959.25,6781816.55,6764010.15,6727058.35,6790929.15,6730520.35,6780442.35
,Std. Dev.,5078.1661070239,8065.48989261624,8607.54711377112,10127.2618259876,10503.9276888269,6604.3478683205,6460.67962267455,7585.28962965749,5403.03767654923,5774.97047862129
,ARPD,0.108424903619575,0.245325980706529,0.23664716430227,0.26381475674129,0.39316860927719,0.185353734935191,0.271258455236806,0.311797756543341,0.149488711659326,0.189096059264338
