,,0,1,2,3,4,5,6,7,8,9
,4,1269168,1289933,1276121,1248255,1256393,1261025,1263309,1264224,1255869,1248352
,5,1268156,1287156,1273516,1254072,1257579,1265341,1253677,1270903,1255429,1250266
,6,1271649,1285677,1272636,1250472,1259903,1265219,1262925,1267027,1257825,1243033
,7,1273082,1287837,1272445,1252366,1260323,1264025,1258763,1269061,1256051,1248108
,8,1271881,1286354,1275490,1251145,1256554,1263521,1256759,1269393,1256287,1252266
,9,1276777,1281681,1275400,1254925,1256710,1264687,1254315,1265507,1257755,1251163
,Best,1267053,1281681,1267079,1246108,1254700,1259853,1253677,1264224,1253641,1243033
,Mean,1271133.6,1287697.05,1273197.3,1250161.15,1258309.9,1263584.85,1258688.9,1267920.2,1256303.9,1248361.6
250x10,1,1586900,1607908,1656138,1626658,1670448,1590872,1612948,1570405,1615915,1609942
,10,1585830,1611008,1653031,1623288,1672231,1592887,1614139,1572155,1615150,1615201
,11,1585758,1611058,1653765,1620229,1669752,1588043,1610826,1573492,1614641,1609643
,12,1584300,1608404,1657644,1645736,1671034,1590662,1610615,1575836,1612711,1612161
,13,1586055,1611088,1657813,1622453,1669339,1587540,1610829,1571685,1618784,1614168
,14,1582963,1608888,1658490,1624934,1668391,1590145,1614208,1573586,1608847,1612912
,15,1583573,1610894,1655194,1626406,1668271,1591715,1614924,1572945,1613817,1611344
,16,1584851,1608697,1658458,1626272,1666804,1589544,1613117,1570753,1612292,1613781
,17,1588483,1614322,1658518,1623415,1667096,1591152,1608640,1574230,1615967,1609956
,18,1585116,1608133,1655498,1619504,1671899,1587796,1611777,1575889,1611188,1615924
,19,1600628,1608847,1655332,1624161,1669193,1590713,1611241,1572623,1612944,1613757
,2,1583530,1614736,1653019,1625989,1669714,1587925,1618041,1575753,1613642,1615970
,20,1587834,1613114,1655374,1640656,1669501,1588861,1608710,1573833,1617703,1614942
,3,1587705,1609244,1654880,1624936,1671768,1590445,1611175,1572041,1610522,1618474
,4,1585013,1610158,1656554,1623614,1672768,1592548,1609193,1570050,1613156,1614646
,5,1581277,1607890,1654710,1627426,1672494,1593893,1611437,1573058,1614635,1613548
,6,1586521,1608994,1657053,1622350,1671241,1590602,1609031,1573668,1614831,1615146
,7,1588373,1612217,1651696,1621854,1672845,1590299,1613721,1570280,1612408,1610265
,8,1588060,1609811,1658080,1625454,1669243,1591593,1613222,1569497,1615564,1609336
,9,1584649,1609226,1658435,1622529,1670641,1585997,1611825,1571205,1612895,1608055
,Best,1581277,1607890,1651696,1619504,1666804,1585997,1608640,1569497,1608847,1608055
,Mean,1586370.95,1610231.85,1655984.1,1625893.2,1670233.65,1590161.6,1611980.95,1572649.2,1613880.6,1612958.55
250x20,1,1870984,1921193,1903033,1880769,1866117,1892711,1910585,1877577,1883248,1868730
,10,1900163,1922615,1902183,1880825,1893632,1890343,1906438,1878038,1882704,1864799
,11,1876064,1919551,1900015,1878607,1873032,1887959,1908800,1873041,1884933,1859040
,12,1874359,1923329,1909455,1879764,1859611,1888717,1910240,1875770,1884148,1872590
,13,1875487,1928540,1902203,1880116,1873959,1891680,1938473,1880105,1880223,1862735
,14,1877030,1919683,1902577,1877797,1865445,1889064,1908248,1873667,1884867,1868008
,15,1872874,1920526,1900596,1876197,1869046,1884616,1917676,1880278,1887047,1868137
,16,1874350,1919531,1899351,1874237,1868851,1891130,1911304,1893051,1885426,1867885
,17,1904178,1922573,1901109,1882632,1871404,1888337,1910579,1877113,1887003,1859422
,18,1872444,1926078,1901333,1878383,1864405,1916343,1912412,1879693,1883257,1863980
,19,1873517,1917017,1896540,1875767,1865945,1886914,1910100,1879584,1886888,1866890
,2,1877358,1918523,1900725,1875454,1871194,1891756,1911799,1874280,1886447,1893498
,20,1868320,1913060,1901207,1877252,1864159,1890044,1910007,1876542,1887110,1864204
,3,1865478,1921989,1899374,1880027,1868227,1886673,1909682,1876351,1885203,1866736
,4,1875301,1924951,1903399,1883151,1872718,1918339,1910990,1874938,1886141,1867232
,5,1874729,1921140,1900086,1875396,1869365,1897714,1907686,1877584,1888126,1863238
,6,1874473,1933754,1905338,1876966,1866455,1881097,1902588,1877478,1885928,1868440
,7,1876661,1916724,1904591,1876320,1859413,1888610,1911440,1879988,1883958,1870729
,8,1875516,1927839,1903723,1875360,1862745,1890103,1914118,1876302,1885177,1872487
,9,1876013,1924818,1906430,1883584,1864982,1891722,1906218,1876825,1886778,1865635
,Best,1865478,1913060,1896540,1874237,1859413,1881097,1902588,1873041,1880223,1859040
,Mean,1876764.95,1922171.7,1902163.4,1878430.2,1868535.25,1892193.6,1911469.15,1877910.25,1885230.6,1867720.75
300x10,1,2265089,2271876,2294752,2263150,2292759,2308848,2280149,2256742,2283746,2261648
,10,2271197,2267297,2284910,2271897,2296562,2318053,2278912,2255675,2277386,2291752
,11,2297908,2278144,2280598,2250176,2286687,2312752,2281506,2257773,2272419,2271802
,12,2268698,2273630,2292982,2267058,2298083,2304633,2276285,2270463,2294148,2266465
,13,2269345,2282533,2295324,2264084,2287416,2311642,2301400,2261873,2298715,2286520
,14,2292602,2259262,2286291,2261810,2303354,2295589,2280944,2253723,2274691,2281747
,15,2269276,2263160,2274943,2266923,2279066,2302378,2295747,2253228,2277590,2284293
,16,2273277,2261201,2300544,2260972,2293562,2291074,2280292,2259724,2278639,2269111
,17,2290107,2273542,2287330,2262573,2310494,2295044,2287469,2255936,2275200,2264552
,18,2267434,2256916,2293332,2252280,2293519,2293453,2299475,2248267,2283759,2272259
,19,2273319,2271504,2296734,2257947,2299500,2292586,2279804,2245914,2274029,2262001
,2,2267681,2257616,2286991,2262169,2283342,2290295,2284469,2257078,2279267,2270130
,20,2267813,2264319,2292066,2268040,2296506,2308650,2292138,2257993,2286999,2285098
,3,2292430,2273647,2289901,2254888,2298934,2290105,2288279,2259069,2274411,2268413
