,,0,1,2,3,4,5,6,7,8,9
,15,1269742,1289455,1274311,1249077,1258226,1262111,1256173,1271972,1256769,1248699
,16,1266157,1288579,1272572,1252282,1257311,1261843,1257029,1270449,1259440,1248646
,17,1264848,1290753,1273036,1250144,1258774,1261524,1260187,1268412,1257745,1247348
,18,1268473,1287846,1267693,1254072,1258730,1264910,1256908,1268592,1253860,1249882
,19,1269154,1287538,1268215,1247106,1259262,1263385,1257705,1270483,1255760,1246335
,2,1269306,1288157,1275484,1249096,1257729,1261576,1258743,1269611,1259038,1246700
,20,1264639,1287791,1275160,1251559,1254487,1259248,1258054,1269599,1251505,1247339
,3,1266460,1289502,1270779,1247950,1255977,1260572,1257002,1267480,1255067,1248234
,4,1262979,1290651,1270130,1250013,1256805,1262375,1259369,1269579,1257806,1250804
,5,1266324,1288989,1270355,1244496,1259119,1260025,1257696,1270140,1253802,1247971
,6,1264513,1287778,1272439,1247768,1257080,1258023,1258963,1271803,1258826,1247064
,7,1268428,1289053,1270903,1248885,1255644,1263949,1259200,1263231,1258886,1246712
,8,1265175,1289990,1267646,1250391,1258168,1259963,1256230,1267601,1257326,1243902
,9,1264628,1288189,1271142,1251692,1258844,1262273,1257077,1271221,1254908,1244749
,Min,1262979,1287538,1266591,1244496,1254487,1257516,1256173,1263231,1251505,1243902
,Max,1269742,1290791,1275484,1254072,1259262,1265832,1260302,1271972,1259440,1252331
,Mean,1266741.5,1288934.25,1270947.85,1249956.15,1257604.9,1261477.4,1257755.85,1268924.85,1256502.55,1247536.4
,Std. Dev,1964.75059351991,1059.84953624261,2468.09206675926,2353.23911762847,1264.85326380073,2280.89851639771,1312.85904462461,2293.99693192563,2151.27747788195,2223.84431015066
,ARPD,1.25386174069086,1.50303422141863,1.44153862239771,1.50040317374474,1.52602482275802,1.33952119331332,1.44468578305013,1.4927151269094,1.29466247139127,1.49256014123122
250x10,1,1593740,1612771,1656630,1626009,1672469,1579130,1615699,1574212,1614862,1613755
,10,1586380,1614270,1659474,1629952,1674417,1579130,1614139,1576487,1617489,1615362
,11,1587098,1613618,1657206,1629952,1672251,1579130,1617119,1577167,1618367,1613741
,12,1591948,1615273,1657430,1629952,1672707,1579130,1616130,1576206,1615571,1615403
,13,1594457,1611511,1657334,1629952,1674417,1579130,1614383,1574079,1619915,1615403
,14,1591540,1614178,1661237,1629523,1674417,1579130,1613503,1576217,1615142,1612719
,15,1592551,1614674,1660876,1628329,1674281,1579130,1613454,1575551,1616918,1615403
,16,1589073,1610943,1657380,1629457,1674417,1579130,1616076,1574981,1615878,1615403
,17,1592876,1612485,1661267,1628967,1674417,1579130,1615765,1575810,1615846,1615403
,18,1593997,1613485,1659628,1629952,1674417,1579130,1616466,1575083,1613168,1615403
,19,1590568,1615626,1655874,1628718,1674417,1579130,1615033,1575857,1615290,1615403
,2,1591186,1615020,1657637,1626894,1674417,1579130,1614757,1575391,1613814,1615254
,20,1590347,1616356,1657186,1629952,1674417,1579130,1612754,1576689,1617752,1615403
,3,1589239,1615450,1658425,1625247,1672213,1579130,1613906,1575770,1614518,1615403
,4,1588100,1615815,1661194,1629458,1673890,1579130,1617466,1573504,1610429,1615403
,5,1590144,1615107,1653769,1628457,1673622,1579130,1616556,1576188,1617069,1615403
,6,1590449,1612423,1655355,1628417,1672583,1579130,1616913,1574112,1617787,1614327
,7,1591634,1611052,1656182,1629392,1673696,1579130,1613731,1576230,1615400,1615403
,8,1588187,1610891,1658492,1629952,1671810,1579130,1619272,1575954,1614122,1615403
,9,1587121,1617265,1656296,1629952,1674417,1579130,1618466,1577360,1615858,1615403
,Min,1586380,1610891,1653769,1625247,1671810,1579130,1612754,1573504,1610429,1612719
,Max,1594457,1617265,1661267,1629952,1674417,1579130,1619272,1577360,1619915,1615403
,Mean,1590531.75,1613910.65,1657943.6,1628924.2,1673684.6,1579130,1615579.4,1575642.4,1615759.75,1615040
,Std. Dev,2384.27484010504,1907.57259018945,2113.70414202177,1388.16886580848,950.010437615791,0,1769.97946464448,1046.01083822502,2089.28562142536,768.740665326296
,ARPD,1.52613296242938,1.5602155159123,1.47663938088575,1.56502209718772,1.26309892014075,0.654230507895512,1.42938400765439,1.46333547553702,1.30434632679522,1.41137273690272
250x20,1,1872370,1920589,1900473,1877757,1859367,1883679,1902610,1878683,1889633,1860105
,10,1872154,1920263,1900405,1878173,1863888,1885729,1901801,1881181,1887729,1861496
,11,1873567,1919552,1899674,1877077,1863342,1883536,1902577,1877806,1880612,1860646
,12,1872968,1919355,1901680,1876334,1867562,1882932,1904267,1877655,1884942,1861876
,13,1873094,1917225,1903480,1880504,1861647,1884037,1901430,1881313,1887767,1864124
,14,1870596,1920321,1897740,1875845,1862290,1881289,1902976,1878190,1885848,1863839
,15,1874267,1916855,1902946,1872678,1861437,1882071,1902151,1879270,1884934,1857519
,16,1870446,1918536,1903722,1881674,1863495,1881560,1899940,1878516,1886213,1855408
,17,1875892,1921935,1899912,1876720,1864303,1884253,1901941,1877833,1884122,1859881
,18,1873060,1919451,1900217,1879551,1864958,1883066,1901663,1879138,1887626,1858380
,19,1877499,1918142,1904093,1875671,1858281,1884728,1903520,1873498,1886361,1860970
,2,1869785,1919442,1903349,1873500,1861322,1880239,1899969,1880427,1884099,1862798
,20,1875038,1920290,1897662,1876384,1860222,1884509,1900269,1875884,1889213,1862302
,3,1872471,1921895,1897111,1878542,1865251,1883716,1899923,1879119,1886010,1865047
,4,1872517,1918592,1899507,1875372,1860348,1883460,1902632,1880094,1885311,1859950
,5,1873239,1916287,1901991,1878316,1862915,1884412,1904322,1878043,1886586,1853385
,6,1875486,1911928,1902344,1875024,1861199,1882221,1904215,1876271,1886063,1861473
,7,1874874,1918454,1900747,1875170,1856684,1882436,1903765,1878461,1884296,1860712
,8,1870176,1918078,1900721,1875638,1862654,1882895,1900123,1876388,1888505,1863262
,9,1875583,1915468,1903123,1870860,1858859,1882824,1901251,1873160,1886794,1859692
,Min,1869785,1911928,1897111,1870860,1856684,1880239,1899923,1873160,1880612,1853385
,Max,1877499,1921935,1904093,1881674,1867562,1885729,1904322,1881313,1889633,1865047
