,,0,1,2,3,4,5,6,7,8,9
,2,301199,277338,289557,303093,287054,271377,282266,293365,304824,293753
,20,301029,278303,291012,303967,286026,271596,281685,294455,304183,294332
,3,300988,277747,291177,303668,286776,272157,283396,293369,304090,294366
,4,300619,275577,290183,302824,286332,273295,281486,293099,305697,293066
,5,301923,277656,289605,303435,287445,274419,280866,294415,305854,293916
,6,301706,277536,290499,303755,287109,272199,281658,293580,306971,293342
,7,300024,278871,290354,303803,287116,272968,282080,292985,304368,293595
,8,301095,276558,291172,304620,287093,272394,281778,294233,303766,293822
,9,300708,275824,290703,304871,286673,272280,282594,294774,304328,293423
,Min,300024,275540,288961,302388,285956,271377,280866,292804,303634,292831
,Max,301923,278871,291688,304987,288310,274419,283396,294993,306971,294838
,Mean,300969.25,276974.35,290334.85,303793.35,287008.3,272487.1,282080.15,293824.9,304547.1,293759.7
,Std. Dev.,442.70114369807,989.713263898611,683.136518297462,687.318532988507,642.174439328066,759.991682779974,634.420023162474,660.187046860286,807.184704617488,482.215293695341
,ARPD,0.51372436387682,0.867228953396481,0.590669715552784,0.558861985071416,0.584670918903764,0.616689498812852,0.509943024917246,0.74054137452214,0.635475044940256,0.523457550559491
100x20,1,368485,375762,372926,375892,372626,374645,377031,388571,378964,382450
,10,370990,375820,374397,375100,371188,375110,376674,386786,378665,382245
,11,370564,375391,374643,374702,372716,374854,376319,390012,378686,382529
,12,369608,378268,373084,375448,373101,377961,377817,387344,378424,382009
,13,369604,377512,372207,376073,374465,375753,379926,387429,377144,382445
,14,370665,376535,373586,376812,372148,375404,379098,387854,379139,382097
,15,368834,375804,375257,375095,372221,375052,377036,389127,377898,382190
,16,369817,376532,372698,375367,373062,375689,378007,387215,380190,381832
,17,371076,375831,374212,378347,372958,375705,375663,387995,377318,382694
,18,369245,375343,373011,376682,370911,376083,377462,387941,376774,382164
,19,369474,374732,373027,376064,372174,374470,376107,387957,378375,382966
,2,368657,378061,373948,376578,373589,377006,377570,387527,379124,382403
,20,369893,376761,372743,377814,372335,375706,378943,388391,379294,383452
,3,368659,375872,372976,376784,373289,377493,375463,389396,378358,380647
,4,369951,374805,375784,375373,372225,374823,377181,388467,379515,381529
,5,369437,375490,373866,377694,372367,377165,376216,387611,378784,382580
,6,369972,377030,375152,377441,372608,374206,376149,387312,377768,383932
,7,369294,375929,373684,375696,371843,375397,379611,388543,380330,382519
,8,371389,376307,373617,375546,370459,375976,377212,386747,377821,380455
,9,370068,374601,373371,377997,374239,375452,376565,387455,378550,383649
,Min,368485,374601,372207,374702,370459,374206,375463,386747,376774,380455
,Max,371389,378268,375784,378347,374465,377961,379926,390012,380330,383932
,Mean,369784.1,376119.3,373709.45,376325.25,372526.2,375697.5,377302.5,387984,378556.05,382339.35
