,,0,1,2,3,4,5,6,7,8,9
,12,2244883,2227521,2241082,2219273,2256967,2260571,2248925,2206593,2249428,2241540
,13,2241165,2222728,2244793,2221008,2257307,2262813,2245966,2205230,2250544,2239476
,14,2243927,2227987,2242165,2219754,2259262,2264922,2245960,2207537,2247878,2244713
,15,2241196,2224555,2240790,2221328,2258032,2263602,2247293,2204399,2245325,2240424
,16,2242998,2225637,2249918,2220490,2257007,2263405,2248040,2207890,2250366,2240110
,17,2243004,2224434,2244425,2222538,2257196,2263955,2250393,2209537,2248800,2239640
,18,2243811,2221603,2246344,2222773,2262582,2264427,2250116,2211296,2251242,2239058
,19,2242450,2226649,2242002,2220230,2258109,2262116,2249932,2208878,2251140,2239862
,2,2243456,2225662,2239369,2218996,2258251,2263024,2247446,2205168,2249024,2242486
,20,2242633,2225287,2242989,2219956,2258733,2260733,2248922,2208682,2249013,2239192
,3,2241827,2223703,2239406,2222167,2258509,2264054,2250285,2209089,2249021,2239607
,4,2243434,2225252,2240734,2220162,2256648,2263884,2248580,2208146,2249016,2239857
,5,2242212,2226234,2243897,2216799,2260557,2265242,2248840,2209978,2251734,2240839
,6,2243154,2226608,2242900,2219641,2257050,2262504,2245635,2207055,2248473,2239666
,7,2243826,2223931,2242526,2222165,2255074,2264638,2249009,2203072,2250865,2244002
,8,2245153,2221209,2242241,2216483,2258213,2263130,2244410,2207424,2249703,2240007
,9,2244896,2224768,2243360,2221308,2257260,2263775,2251265,2209748,2249906,2245999
,Min,2241165,2221209,2239369,2216046,2255074,2259913,2244410,2203072,2245325,2239058
,Max,2245153,2227987,2249918,2222773,2262582,2265242,2251265,2211296,2254840,2245999
