,,0,1,2,3,4,5,6,7,8,9
,10,1058298,1051392,1062732,1045558,1050651,1020736,1069867,1060202,1041461,1050350
,11,1061245,1052367,1062577,1047086,1050595,1019935,1067973,1062034,1038100,1047906
,12,1060452,1053637,1061921,1046210,1050224,1021023,1067910,1060886,1040333,1046158
,13,1060573,1053050,1064815,1049115,1049677,1020652,1071521,1060060,1037242,1049432
,14,1061660,1052591,1063877,1046028,1050246,1019518,1068138,1060494,1042258,1047685
,15,1060034,1052293,1065611,1045353,1051372,1020092,1071972,1060060,1043635,1046162
,16,1058630,1052219,1062694,1047676,1050009,1021799,1071737,1060629,1038011,1048744
,17,1061218,1052576,1061713,1047889,1052242,1020770,1069861,1060863,1039728,1048976
,18,1059558,1052218,1062841,1046533,1050163,1020028,1070066,1061518,1043123,1050128
,19,1060272,1052389,1064115,1048340,1050461,1019295,1068654,1061894,1039651,1047210
,2,1061831,1053017,1062669,1043297,1049359,1019357,1071819,1061009,1039667,1048372
,20,1062259,1050301,1062630,1046858,1051772,1018769,1069622,1062490,1039277,1048543
,3,1059961,1052011,1062854,1047271,1050571,1020035,1068297,1060706,1042214,1048740
,4,1061324,1048933,1063965,1045203,1047606,1021697,1072140,1061723,1037072,1049249
,5,1061439,1051465,1062449,1047823,1050002,1020195,1071905,1060070,1038754,1047831
,6,1060281,1053336,1061387,1046512,1051234,1020312,1070606,1058477,1042396,1045538
,7,1063022,1051108,1061936,1046256,1050429,1021055,1069533,1059579,1038108,1049350
,8,1060073,1048904,1059328,1045408,1049227,1020348,1070892,1058921,1038884,1047685
,9,1062590,1051420,1060757,1046098,1052193,1021072,1071318,1062631,1037448,1050339
,Min,1058298,1048904,1059328,1043297,1047606,1018769,1067910,1058477,1037072,1045538
,Max,1063022,1053637,1065611,1049115,1052242,1021799,1072140,1062631,1043635,1050350
,Mean,1060781.4,1051772.15,1062694.45,1046587.65,1050438.4,1020356.35,1070274.05,1060707.9,1039819.65,1048416
,Std. Dev.,1217.94626102174,1329.03959289168,1399.2176187916,1310.10314077697,1065.21608383612,780.249371405673,1485.28524550886,1112.24939933263,2035.30665670854,1402.39340527467
,ARPD,1.2522550211805,1.51829269469771,1.44366825733053,1.40419728804035,1.29071513220636,1.36158048974321,1.60282991104909,1.38226573865037,1.43147067000278,1.67187754563721
200x20,1,1244131,1259733,1282698,1256917,1244969,1242990,1256465,1262200,1248514,1263485
,10,1242583,1259416,1286864,1253106,1241353,1243819,1256073,1258757,1248327,1264463
,11,1244339,1257552,1285644,1255751,1242223,1242379,1258688,1260735,1247957,1264149
,12,1240048,1260392,1281762,1258334,1240124,1241326,1257272,1259271,1251433,1263464
,13,1241333,1260514,1282256,1257520,1239509,1245477,1256840,1263227,1249480,1267757
,14,1244911,1260640,1282788,1258012,1238422,1244492,1258415,1261017,1247091,1264523
,15,1246478,1259876,1281487,1255215,1241107,1244739,1257608,1261507,1248003,1262961
,16,1241743,1260940,1283079,1253525,1242967,1242515,1260954,1257077,1246570,1259320
,17,1241915,1257135,1283272,1254054,1244949,1242478,1255477,1260767,1251470,1261626
,18,1245311,1260011,1285730,1256501,1242907,1244602,1258424,1259518,1244303,1265334
,19,1243546,1260638,1285084,1256316,1242699,1243934,1256345,1258476,1251694,1265059
,2,1243459,1261647,1284368,1255222,1242018,1243397,1259548,1260986,1248367,1265506
,20,1242956,1258194,1282720,1260458,1238997,1243948,1256823,1260624,1247334,1265868
,3,1246755,1262085,1285139,1256479,1243904,1245377,1254501,1261454,1249606,1268260
